imdb_title_id,title,year,genre,duration,avg_vote
tt0356317,25 degrés en hiver,2004,"Comedy, Drama",90,6.6
tt0356453,Cama adentro,2004,Drama,83,7
tt0356485,Conversaciones con mamá,2004,"Drama, Comedy",90,7.3
tt0357127,Salt,2003,Drama,86,6.5
tt0357158,Sexless,2003,"Comedy, Romance",90,6
tt0357773,Egy hét Pesten és Budán,2003,Drama,90,6.3
tt0358559,Blessing Bell,2002,"Comedy, Drama",87,7.2
tt0358670,Rengeteg,2003,Drama,88,6.6
tt0358924,Agua,2006,Drama,89,6
tt0360674,Interview,2003,Drama,90,7
tt0361127,The woodsman - Il segreto,2004,Drama,87,7.2
tt0362039,Mali svet,2003,Comedy,90,6.8
tt0362518,El corazón de Jesús,2003,"Drama, Comedy, Romance",88,6.7
tt0362526,Criminal,2004,"Comedy, Crime, Drama",87,6.4
tt0362718,Hermanas,2005,Drama,88,6.4
tt0363144,Travail d'arabe,2003,Comedy,88,6.9
tt0364058,Tesó,2003,Comedy,84,6.8
tt0364084,L'île de Black Mór,2004,"Animation, Action, Adventure",85,6.5
tt0364537,Nafas-e amigh,2003,"Drama, Romance",86,7.5
tt0364656,Seven Times Lucky,2004,"Crime, Drama, Romance",85,6.1
tt0365659,La profezia delle ranocchie,2003,"Animation, Family",90,6.7
tt0365810,Svidd neger,2003,"Comedy, Crime, Drama",87,6.6
tt0365938,Winter Solstice,2004,Drama,90,6.1
tt0366527,Goldfish Memory,2003,"Comedy, Drama",85,6.4
tt0366551,American Trip - Il primo viaggio non si scorda mai,2004,"Adventure, Comedy",88,7.1
tt0366808,Nachbarinnen,2004,Drama,88,6.4
tt0366900,Piazza delle cinque lune,2003,"Drama, Thriller",90,6.1
tt0367087,Spin the Bottle,2003,Comedy,90,6.4
tt0367788,Hallesche Kometen,2005,Drama,83,6.7
tt0368913,Osama,2003,Drama,83,7.3
tt0369006,Szezon,2004,"Comedy, Drama",89,6.3
tt0369053,Un giorno per sbaglio,2005,"Crime, Drama, Romance",85,6.4
tt0369258,Bal-Can-Can,2005,"Action, Adventure, Comedy",89,7.7
tt0369295,Boys Life 4: Four Play,2003,"Comedy, Drama",83,6
tt0369441,Dick & Jane - Operazione furto,2005,"Comedy, Crime",90,6.2
tt0370242,32A,2007,Drama,89,6.6
tt0371883,Piovono mucche,2002,Drama,90,7
tt0371915,The Ride,2003,"Drama, Sport",90,6.6
tt0371939,Sequestro lampo,2005,"Action, Crime, Drama",90,6.5
tt0372215,Clipping Adam,2004,Drama,90,6.1
tt0372478,Progulka,2003,"Drama, Romance",90,7.3
tt0372532,Un amore in prestito,2005,"Comedy, Romance",90,6.2
tt0373283,Saints and Soldiers,2003,"Action, Drama, War",90,6.7
tt0373930,Mi piace lavorare (Mobbing),2004,Drama,89,6.7
tt0374018,Man About Dog,2004,Comedy,85,6.5
tt0374308,United,2003,"Comedy, Romance, Sport",85,6.2
tt0374358,È già ieri,2004,"Comedy, Fantasy",90,6.5
tt0374853,Malice in Wonderland,2009,"Adventure, Drama, Fantasy",87,6
tt0376263,Cruel Divana,2003,Thriller,88,6.3
tt0376304,Vida y color,2005,Drama,90,6.1
tt0376543,Colour Me Kubrick: A True...ish Story,2005,"Comedy, Drama",86,6.1
tt0377091,Mean Creek,2004,"Crime, Drama",90,7.2
tt0377701,Amici per la vita,2003,"Comedy, Drama",89,6.8
tt0377747,De Passagem,2003,Drama,87,6.7
tt0378139,Los jornaleros,2003,Drama,88,6.2
tt0378361,Mio cognato,2003,"Comedy, Drama",90,6.5
tt0378725,Segreti di stato,2003,Drama,85,7
tt0378793,Le parole non dette,2004,Drama,89,7.3
tt0378804,State's Evidence,2004,"Drama, Thriller",89,6.2
tt0379063,Zmruz oczy,2002,"Drama, Comedy",88,6.7
tt0379176,B-Happy,2003,Drama,90,6.6
tt0379199,O Caminho das Nuvens,2003,"Drama, Romance",85,6.6
tt0379307,Greendale,2003,"Musical, Drama",87,6.3
tt0379352,Riarizumu no yado,2003,Comedy,83,7
tt0379577,Vodka Lemon,2003,"Comedy, Drama",90,6.8
tt0380249,Carlston za Ognjenku,2008,"Comedy, Drama, Fantasy",86,6.9
tt0380281,Cosas que hacen que la vida valga la pena,2004,"Comedy, Drama",90,6
tt0380773,Le clan,2004,"Drama, Romance",90,6.3
tt0380779,Ubu król,2003,"Comedy, Drama",90,6.5
tt0381292,Les fautes d'orthographe,2004,Drama,90,6.2
tt0381971,Curioso come George,2006,"Animation, Adventure, Comedy",87,6.5
tt0382095,In Oranje,2004,"Drama, Family, Sport",90,6.5
tt0382189,My Summer of Love,2004,"Drama, Romance",86,6.7
tt0382215,Paloma de papel,2003,Drama,90,6.8
tt0382255,Quality of Life,2004,Drama,85,6.8
tt0382308,La sombra del caminante,2004,Drama,90,7
tt0382365,Vet hard,2005,"Action, Comedy, Crime",88,6.2
tt0382821,Lü cha,2003,"Drama, Romance",83,6.7
tt0383025,Mensonges et trahisons et plus si affinités...,2004,"Comedy, Romance",90,6.7
tt0383966,Cause toujours!,2004,Comedy,87,6.2
tt0384573,Swimmers,2005,Drama,90,6.3
tt0384806,Amityville Horror,2005,Horror,90,6
tt0384810,Dietro l'angolo,2004,Drama,85,6.4
tt0385568,Bullet Boy,2004,Drama,89,6.5
tt0385889,Tutto il bene del mondo,2004,Drama,90,6.9
tt0386651,Mountain Patrol - Battaglia in paradiso,2004,"Action, Drama",85,7.6
tt0387175,"Donau, Duna, Dunaj, Dunav, Dunarea",2003,Drama,89,6.4
tt0387441,Niceland (Population. 1.000.002),2004,Drama,86,6.2
tt0387808,Idiocracy,2006,"Adventure, Comedy, Sci-Fi",84,6.6
tt0387892,Le ricamatrici,2004,"Drama, Romance",89,6.9
tt0387913,El carro,2003,Comedy,90,6.1
tt0387952,Le cou de la girafe,2004,Drama,84,6.5
tt0387960,A/R: Andata+ritorno,2004,Comedy,86,6.4
tt0388139,It's All Gone Pete Tong,2004,"Biography, Comedy, Drama",90,7.3
tt0388458,Jazzclub - Der frühe Vogel fängt den Wurm.,2004,"Comedy, Music",84,6.8
tt0388482,Transporter: Extreme,2005,"Action, Thriller",87,6.3
tt0388544,Woodenhead,2003,"Fantasy, Romance",90,6.6
tt0388884,El destino no tiene favoritos,2003,"Romance, Comedy",90,6.7
tt0389053,Johnny Slade's Greatest Hits,2005,"Comedy, Crime, Music",88,6
tt0389235,On the Outs,2004,Drama,86,6.9
tt0389828,C.S.A.: The Confederate States of America,2004,"Comedy, Drama, War",89,6.4
tt0390051,Glitterati,2004,Drama,90,6.7
tt0391483,Take Out,2004,Drama,87,6.9
tt0392799,Sternenberg,2004,"Comedy, Romance",90,6.7
tt0392878,News Movie,2008,Comedy,86,6.2
tt0393174,Confituur,2004,"Drama, Comedy",84,6.4
tt0395216,Nacktschnecken,2004,"Comedy, Drama",86,6.1
tt0395457,Astronautas,2003,"Comedy, Drama",86,6.8
tt0395994,A Dona da História,2004,"Comedy, Drama, Romance",84,6.5
tt0396537,Kaldaljós,2004,Drama,90,6.6
tt0396637,Hildes Reise,2004,Drama,90,6.4
tt0396746,Muxmäuschenstill,2004,"Comedy, Drama",89,7.3
tt0396882,Strähl,2004,"Crime, Drama",83,7.1
tt0397405,Días de Santiago,2004,Drama,83,7.2
tt0397557,Na Cidade Vazia,2004,Drama,90,6.6
tt0397857,A fény ösvényei,2005,Drama,90,6.8
tt0398237,Nyócker!,2004,"Animation, Comedy",87,6
tt0398388,Ruoma de shi qi sui,2002,"Drama, Romance",88,6.8
tt0398963,Dorian Blues,2004,"Comedy, Drama, Romance",88,6.6
tt0398982,Duane Hopwood,2005,"Comedy, Drama",84,6.6
tt0399412,Nina,2004,"Drama, Animation, Thriller",85,6.6
tt0400400,Elles étaient cinq,2004,"Crime, Drama",87,7
tt0400717,Boog & Elliot a caccia di amici,2006,"Animation, Adventure, Comedy",86,6.1
tt0400739,Plunge: The Movie,2003,Drama,89,6.1
tt0401787,Siblings,2004,Comedy,85,6.5
tt0402065,Blindgänger,2004,Family,88,6.6
tt0402374,Metallic Blues,2004,"Comedy, Drama",90,6.8
tt0402595,Ya lyublyu tebya,2004,"Comedy, Romance",86,6.1
tt0403057,Gardener of Eden - Il giustiziere senza legge,2007,"Comedy, Drama",88,6.1
tt0403310,Mistri,2004,"Comedy, Drama",83,6.4
tt0403359,Noora,2003,"Drama, Family",83,6.7
tt0403522,Solkongen,2005,"Comedy, Drama",86,6.1
tt0403692,Yeojaneun namjaui miraeda,2004,Drama,88,6.4
tt0403702,Youth in Revolt,2009,"Comedy, Drama, Romance",90,6.4
tt0406216,Shiza,2004,"Crime, Drama, Romance",86,7
tt0406219,Shut Up and Shoot Me,2005,Comedy,90,6.2
tt0406222,Skrítek,2005,Comedy,90,7
tt0407008,Mitfahrer,2004,Drama,89,6.7
tt0407099,Parapalos,2004,Drama,90,6.5
tt0407246,Temporada de patos,2004,"Comedy, Drama",90,7.3
tt0407621,Calvaire,2004,Horror,88,6.2
tt0408217,Kousek nebe,2005,Romance,88,6.8
tt0408302,Knetter,2005,"Comedy, Drama",83,6.6
tt0408927,J'me sens pas belle,2004,"Comedy, Romance",85,6.5
tt0408970,Gau min,2004,"Drama, Horror, Romance",88,6
tt0408993,The Life and Hard Times of Guy Terrifico,2005,Comedy,86,6.6
tt0409681,The Alibi,2006,"Comedy, Drama, Romance",90,6.4
tt0410410,Oublier Cheyenne,2005,"Drama, Romance",86,6.3
tt0410445,La petite Chartreuse,2005,Drama,90,6.4
tt0410549,Quand la mer monte...,2004,"Comedy, Drama, Romance",90,6.7
tt0410569,Selestenje,2002,Drama,90,6.3
tt0411118,Anthony Zimmer,2005,"Crime, Drama, Romance",89,6.5
tt0412308,Being Cyrus,2005,"Drama, Thriller",90,7.2
tt0412922,Innamorarsi a Manhattan,2005,"Comedy, Family, Romance",84,7.5
tt0413472,Wer küßt schon einen Leguan?,2004,"Drama, Family",89,6.5
tt0413509,Les yeux clairs,2005,"Comedy, Drama",87,6.9
tt0414195,Kinamand,2005,Drama,88,7
tt0414344,The War Within,2005,Drama,90,6.8
tt0414428,The Rainbowmaker,2008,Romance,90,6.4
tt0414852,Banlieue 13,2004,"Action, Crime, Sci-Fi",84,7.2
tt0414931,Breaking News,2004,"Action, Crime, Drama",90,6.7
tt0414976,Fated,2006,"Romance, Fantasy",90,6.2
tt0415006,Saimir,2004,Drama,88,6.5
tt0415023,Vinterkyss,2005,"Drama, Mystery, Thriller",84,6.4
tt0415080,Gong woo,2004,"Action, Crime, Drama",85,6.3
tt0415234,Red Doors,2005,Drama,90,6.4
tt0415806,Fool's Gold,2005,Comedy,90,6.2
tt0415955,Maarek hob,2004,"Drama, War",90,6.2
tt0416213,Desiderio,2006,"Drama, Romance",88,6.5
tt0416675,Dark Matter,2007,Drama,88,6
tt0416979,Meu Tio Matou um Cara,2004,"Adventure, Comedy",87,6.5
tt0417243,Vital: Autopsia di un amore,2004,"Drama, Thriller",86,6.8
tt0417499,Le bonheur c'est une chanson triste,2004,Drama,90,6.9
tt0417614,Un sogno troppo grande,2006,Drama,88,6.4
tt0418016,Nochnoy prodavets,2005,"Comedy, Thriller",85,6.5
tt0418020,The Novice,2006,Drama,89,6
tt0418309,Bulutlari Beklerken,2004,Drama,90,6.7
tt0418586,The Cake Eaters - Le vie dell'amore,2007,"Comedy, Drama, Romance",86,6.3
tt0418887,Mi nismo andjeli 2,2005,Comedy,89,6.1
tt0419236,Pittsburgh,2006,Comedy,84,6.3
tt0419279,Yesterday,2004,Drama,90,7.6
tt0419420,Adam & Paul,2004,"Comedy, Drama",83,7.1
tt0419424,Al otro lado,2004,Drama,90,7
tt0419677,Dead Man's Shoes - Cinque giorni di vendetta,2004,"Crime, Drama, Thriller",90,7.6
tt0419773,Gespenster,2005,Drama,85,6.9
tt0419922,Living 'til the End,2005,"Drama, Romance",87,6.5
tt0420090,Private,2004,"Drama, War",90,6.9
tt0420211,Sorte Nula,2004,"Mystery, Crime",85,6.3
tt0420333,Yasmin,2004,Drama,87,6.9
tt0420627,17 sui de tian kong,2004,"Comedy, Romance",88,6.2
tt0420835,Opal Dream,2006,"Drama, Family",85,6.6
tt0420884,Sauf le respect que je vous dois,2005,Drama,90,6.2
tt0421090,Zerophilia,2005,"Comedy, Romance",90,6.1
tt0421239,Red Eye,2005,Thriller,85,6.4
tt0421994,Imagine Me & You,2005,"Comedy, Drama, Romance",90,6.8
tt0422238,Filhas do Vento,2004,Drama,85,6.2
tt0422249,First Morning,2003,Drama,89,6.7
tt0422634,Diep,2005,Drama,90,6.3
tt0422981,Pusinky,2007,"Comedy, Drama",90,6
tt0423294,Surf's Up - I re delle onde,2007,"Animation, Comedy, Family",85,6.7
tt0423397,Tout un hiver sans feu,2004,Drama,88,6.8
tt0423783,11 Minutes Ago,2007,"Romance, Sci-Fi",83,6.4
tt0423866,Ferro 3 - La casa vuota,2004,"Crime, Drama, Romance",88,8
tt0423868,Khab-e talkh,2004,"Comedy, Drama",88,7.3
tt0423914,Zim and Co.,2005,Comedy,88,6.6
tt0424095,Giù per il tubo,2006,"Animation, Adventure, Comedy",85,6.6
tt0424234,Yi ge mo sheng nu ren de lai xin,2004,Drama,90,6.8
tt0424237,Lila dice,2004,"Crime, Drama, Romance",89,6.9
tt0424287,Provaci ancora Ethan,2005,"Comedy, Romance",88,6.2
tt0424536,Vento di terra,2004,Drama,90,6.2
tt0424789,Allegro,2005,"Drama, Romance, Sci-Fi",88,6.6
tt0425125,Ikke naken,2004,"Comedy, Romance",90,6.4
tt0425147,Izpepelyavane,2004,Drama,90,6.6
tt0425600,America dopo,2005,"Drama, Thriller",83,6.2
tt0425659,You Are Alone,2005,Drama,84,6.2
tt0426155,Ha-Ushpizin,2004,Drama,90,7.3
tt0426272,Tulipany,2004,"Comedy, Romance",89,6.1
tt0427662,Les petits fils,2004,"Comedy, Drama",84,6.1
tt0428541,Five fingers - Gioco mortale,2006,"Drama, Thriller",87,6.4
tt0428608,Guernsey,2005,Drama,90,6.1
tt0428856,L'amore sospetto,2005,"Drama, Mystery",87,6.7
tt0429203,Un petit jeu sans conséquence,2004,Comedy,88,6.1
tt0429614,Aus der Tiefe des Raumes,2004,Comedy,88,6.5
tt0429743,Romeo e Giulietta finalmente sposi,2005,"Comedy, Romance",90,6.2
tt0430063,Ethan Mao,2004,"Crime, Drama, Thriller",87,6
tt0430252,Johan,2005,"Drama, Romance",90,6
tt0430814,Hooligans,2004,"Drama, Comedy",88,6.5
tt0431321,La perrera,2006,Drama,90,6
tt0431736,Días de Campo,2004,Drama,89,7
tt0431842,Gå med fred Jamil - Ma salama Jamil,2008,"Action, Drama",90,6.9
tt0432283,Fantastic Mr. Fox,2009,"Animation, Adventure, Comedy",87,7.9
tt0432906,Jargo,2004,"Crime, Drama",90,6.1
tt0432988,Não Por Acaso,2007,Drama,90,7
tt0433350,Un_seduttore_in_incognito,2006,"Drama, Romance",88,6.8
tt0433686,Nachtrit,2006,"Crime, Drama, Thriller",90,6.9
tt0433770,Allein,2004,Drama,88,6.8
tt0434246,O dve slabiky pozadu,2005,"Romance, Drama",90,6.9
tt0435479,Gabrielle,2005,"Drama, Romance",90,6.4
tt0435623,Conversations with Other Women,2005,"Comedy, Drama, Romance",84,7
tt0435680,Kidulthood,2006,"Crime, Drama, Romance",89,6.8
tt0436374,El habitante incierto,2004,"Drama, Horror, Mystery",90,6.8
tt0436392,High School Record,2005,Comedy,89,6
tt0436524,"Love, Ludlow",2005,"Comedy, Romance",86,6.5
tt0436689,The Puffy Chair,2005,"Comedy, Drama, Romance",85,6.5
tt0437171,East Side Story,2006,"Comedy, Romance",88,6.6
tt0438241,Milionari de weekend,2004,Comedy,90,6.9
tt0438466,...e se domani,2005,Comedy,90,6
tt0438531,Ultranova,2005,Drama,84,6.3
tt0439182,Four Eyed Monsters,2005,"Comedy, Drama, Fantasy",85,6.2
tt0439491,Caribe,2004,"Drama, Mystery",90,6
tt0439707,Mobsters and Mormons,2005,Comedy,90,6.2
tt0440961,Beautiful Dreamer - La memoria del cuore,2006,Drama,90,6.2
tt0441641,Janji Joni,2005,"Adventure, Comedy, Romance",83,7.6
tt0441762,Ein Freund von mir,2006,"Comedy, Drama",84,6.9
tt0442207,Enfermés dehors,2006,Comedy,90,6.2
tt0442399,Le passager,2005,Drama,85,6.1
tt0443072,Entre ses mains,2005,Drama,90,6.3
tt0443076,Katze im Sack,2005,Drama,87,6
tt0443104,Das Lächeln der Tiefseefische,2005,Drama,86,6.3
tt0443139,Netto,2005,Drama,87,6.8
tt0443274,Prospettive di un delitto,2008,"Action, Crime, Drama",90,6.6
tt0443289,Wahrheit oder Pflicht,2005,"Comedy, Drama",89,6.6
tt0443453,Borat: Studio culturale sull'America a beneficio della gloriosa nazione del Kazakistan,2006,Comedy,84,7.3
tt0443771,Robotech: The Shadow Chronicles,2006,"Animation, Action, Adventure",88,6.5
tt0446802,"Have Dreams, Will Travel",2007,"Drama, Romance",86,7.5
tt0447641,Gitarrmongot,2004,Drama,89,6.2
tt0447907,Concursante,2007,"Comedy, Drama",84,6.6
tt0447953,The F Word,2005,Drama,85,6.4
tt0448197,Alla luce del sole,2005,"Crime, Drama",89,7.1
tt0449671,Zivi i mrtvi,2007,"Fantasy, War, Horror",87,6.1
tt0449851,Una top model nel mio letto,2006,"Comedy, Drama",85,6.5
tt0450340,Identità sospette,2006,"Crime, Drama, Mystery",85,6.5
tt0450363,Killer senza scampo,2005,"Drama, Thriller",90,6.6
tt0450450,Italyanets,2005,Drama,90,7.5
tt0451079,Ortone e il mondo dei Chi,2008,"Animation, Adventure, Comedy",86,6.8
tt0451176,Non è peccato,2006,Drama,90,6.9
tt0452643,Amore e altri disastri,2006,"Comedy, Drama, Romance",90,6.2
tt0452702,Vacancy,2007,"Horror, Thriller",85,6.2
tt0452711,Never Been Thawed,2005,Comedy,87,6
tt0452780,Les fragments d'Antonin,2006,"Drama, War",90,7.1
tt0453451,Mr. Bean's Holiday,2007,"Comedy, Family",90,6.4
tt0453556,TMNT,2007,"Animation, Action, Adventure",87,6.2
tt0454250,Sakigake!! Kuromati Kôkô: The Movie,2005,Comedy,85,6.1
tt0454874,Liebes Spiel,2005,Drama,86,6.1
tt0454907,Night of the Dog,2005,"Adventure, Comedy, Romance",86,6.9
tt0454987,Let's go to prison - Un principiante in prigione,2006,"Comedy, Crime",84,6
tt0455326,Aqua Teen Hunger Force Colon Movie Film for Theaters,2007,"Animation, Action, Adventure",86,6.7
tt0455577,Kame wa igai to hayaku oyogu,2005,Comedy,90,6.6
tt0455760,Dead Silence,2007,"Horror, Mystery, Thriller",89,6.2
tt0455906,The American Ruling Class,2005,"Comedy, Music",88,6.9
tt0456123,Dikkenek,2006,Comedy,84,6.9
tt0456470,L'arco,2005,"Drama, Romance",90,7.1
tt0456521,"Ma fille, mon ange",2007,"Crime, Drama, Thriller",85,6.1
tt0456581,Osoi hito,2004,"Drama, Thriller",83,6.4
tt0456978,Ken il guerriero - La leggenda del vero salvatore,2008,"Animation, Action",83,7
tt0457076,A Máquina,2005,"Comedy, Drama, Romance",89,7.5
tt0457472,Sheng si jie,2005,Drama,90,6.5
tt0457802,The Blue Umbrella,2005,"Comedy, Drama, Family",90,7.5
tt0459168,17-sai no fûkei - Shônen wa nani o mita no ka,2004,Drama,89,6.4
tt0460598,Vienui vieni,2004,"Drama, History",90,7.3
tt0460745,Chaos Theory,2008,"Comedy, Drama, Romance",87,6.7
tt0460810,The Great Buck Howard,2008,"Adventure, Comedy, Drama",90,6.4
tt0460925,The Sasquatch Gang,2006,Comedy,86,6.3
tt0461760,Cut Sleeve Boys,2006,"Comedy, Romance",86,6
tt0461795,Geuk jang jeon,2005,Drama,89,7
tt0461894,7 vírgenes,2005,"Crime, Drama",86,6.3
tt0461989,The Magician,2005,"Crime, Drama",85,6.7
tt0462295,Flakes,2007,Comedy,84,6
tt0462477,The Last Hangman,2005,"Biography, Crime, Drama",90,7.4
tt0462538,I Simpson - Il film,2007,"Animation, Adventure, Comedy",87,7.3
tt0463032,Southbounders,2005,Drama,86,6.4
tt0463345,La mujer de mi hermano,2005,Drama,89,6.1
tt0464105,Man Push Cart,2005,Drama,87,7
tt0464665,Kosmos kak predchuvstvie,2005,Drama,90,6.7
tt0465502,Igor,2008,"Animation, Comedy, Family",87,6
tt0465509,Jumping Off Bridges,2006,Drama,90,7
tt0465602,Shoot 'em up - Spara o muori,2007,"Action, Thriller",86,6.7
tt0466012,Grenzverkehr,2005,"Comedy, Drama",90,6.3
tt0466227,Jeune homme,2006,Comedy,90,6.4
tt0466359,Aoi kuruma,2004,Drama,90,6
tt0466370,Fekete kefe,2005,Comedy,83,6
tt0466399,10 canoe,2006,"Adventure, Comedy, Drama",90,7
tt0466923,The Perfect Stranger,2005,Drama,90,6.7
tt0468834,Perl oder Pica,2006,Drama,90,6.3
tt0469686,Dreaming Lhasa,2005,"Adventure, Drama, Mystery",90,6.5
tt0469690,Little Big Top,2006,Comedy,83,6.3
tt0469691,Pavee Lackeen: The Traveller Girl,2005,Drama,88,6.2
tt0469692,A Perfect Day,2005,Drama,88,6
tt0469748,Corpo,2007,"Drama, Thriller",90,6.3
tt0470290,La edad de la peseta,2006,Drama,90,6.6
tt0470702,Brudermord,2005,Drama,90,6.7
tt0470765,For Your Consideration,2006,Comedy,86,6.3
tt0470840,Krisana,2005,Drama,90,6.8
tt0471009,Just Like the Son,2006,Drama,86,6.4
tt0471018,Love + Hate,2005,Drama,86,6.9
tt0471403,Tbilisi-Tbilisi,2005,"Comedy, Drama",87,6.3
tt0472094,Gisela,2005,Drama,87,6
tt0472113,Jazireh ahani,2005,Drama,90,7.1
tt0472175,Shiloh e il mistero del bosco,2006,"Drama, Family",90,6.3
tt0472479,To oneiro tou skylou,2005,Fantasy,90,6.2
tt0472536,Koti-ikävä,2005,Drama,85,6
tt0472767,Elsk meg i morgen,2005,"Comedy, Drama, Romance",90,6.2
tt0473435,Ark,2005,"Animation, Action, Drama",84,6.1
tt0473474,Doraemon: Nobita to fushigi kazetsukai,2003,"Animation, Adventure, Comedy",84,6.9
tt0473658,Inuyasha the Movie - L'isola del fuoco scarlatto,2004,"Animation, Action, Adventure",89,7.3
tt0473709,The TV Set,2006,"Comedy, Drama",88,6.5
tt0473910,Essaye-moi,2006,"Comedy, Romance",90,6
tt0474642,En la Cama,2005,Drama,85,6.2
tt0474743,Sofacama,2006,"Comedy, Drama",90,6
tt0475271,Fetching Cody,2005,"Drama, Fantasy, Romance",86,6.7
tt0475286,Graduation,2007,"Comedy, Crime, Drama",89,6.5
tt0476240,Il grande match,2006,Comedy,85,6.9
tt0476643,Ha-Buah,2006,"Comedy, Drama, Romance",90,7.3
tt0476755,Czas surferów,2005,"Comedy, Crime",90,6
tt0477038,Montag kommen die Fenster,2006,Drama,88,6.4
tt0477126,Urlaub vom Leben,2005,Drama,83,7.1
tt0477139,Wristcutters - Una storia d'amore,2006,"Comedy, Drama, Fantasy",88,7.3
tt0477988,Jean-Philippe,2006,"Comedy, Fantasy, Music",90,6.1
tt0478213,A New Day in Old Sana'a,2005,"Drama, Romance",83,6.2
tt0478525,Crimine Delicato,2005,Drama,87,6.1
tt0478687,Je m'appelle Elisabeth,2006,Drama,90,7
tt0478724,Prestami la tua mano,2006,"Comedy, Romance",90,6.7
tt0478988,The Call of Cthulhu,2005,"Fantasy, Horror, Mystery",90,7.2
tt0479008,Dante's Inferno,2007,"Animation, Comedy",88,6.6
tt0479175,El taxista ful,2005,Drama,90,6.7
tt0479884,Crank,2006,"Action, Crime, Thriller",88,6.9
tt0479952,Madagascar 2,2008,"Animation, Adventure, Comedy",89,6.6
tt0479965,Off the Black - Gioco Forzato,2006,Drama,90,6.6
tt0480269,Interview,2007,Drama,84,6.8
tt0481976,Het zwijgen,2006,Mystery,90,6.2
tt0482546,Miss Potter,2006,"Biography, Drama",88,6.9
tt0482606,The Strangers,2008,"Horror, Thriller",86,6.2
tt0482901,El baño del Papa,2007,"Comedy, Drama",90,7.3
tt0483068,Mengejar Matahari,2004,Drama,86,7.1
tt0483722,"Lovers, Liars and Lunatics",2006,"Comedy, Crime",87,6.6
tt0483771,Pheuan sanit,2005,"Drama, Romance",90,7.8
tt0484113,L'iceberg,2005,Comedy,84,6.8
tt0484368,Sprængfarlig bombe,2006,"Comedy, Drama",90,6
tt0484437,Love sick - Nell'amore non ci sono regole,2006,Drama,86,6.8
tt0485149,Le secret de ma mère,2006,"Comedy, Drama, Musical",86,6.4
tt0485909,Gamers,2006,Comedy,84,7.6
tt0486554,Big Dreams Little Tokyo,2006,"Comedy, Romance",86,6.4
tt0486572,The Dog Problem,2006,Comedy,88,6.3
tt0486629,Molly's Way,2005,Drama,84,6.4
tt0486665,Trail of the Screaming Forehead,2007,"Comedy, Sci-Fi",88,6
tt0487152,Dupa ea,2007,Drama,90,6.5
tt0487369,Cages,2006,"Drama, Romance",86,6.2
tt0487503,La voltapagine,2006,"Drama, Music, Thriller",85,7
tt0488085,Big Nothing,2006,"Comedy, Crime, Thriller",86,6.8
tt0488295,Ein ganz gewöhnlicher Jude,2005,Drama,89,7
tt0488403,Kisik Ateste 15 Dakika,2006,"Comedy, Drama",90,6.2
tt0488565,Je crois que je l'aime,2007,"Comedy, Drama, Romance",90,6
tt0488836,Hanuman,2005,Animation,89,7.5
tt0488903,Verfolgt,2006,Drama,87,6.6
tt0489049,Fanboys,2009,"Adventure, Comedy, Drama",90,6.6
tt0489067,Hak bak jin cheung,2005,"Crime, Drama",90,6.5
tt0489099,Jumper,2008,"Action, Adventure, Sci-Fi",88,6.1
tt0489235,My Name Is Bruce,2007,"Comedy, Fantasy, Horror",84,6.2
tt0490166,London to Brighton,2006,"Crime, Drama, Thriller",85,6.9
tt0491044,Man jeuk,2008,"Drama, Romance",87,6.7
tt0491162,Spiral,2007,"Drama, Thriller",90,6.4
tt0492463,In Between Days,2006,Drama,83,6.4
tt0492489,Somebodies,2006,Comedy,88,6.9
tt0492490,Son of Man,2006,Drama,86,6.5
tt0492619,The Foot Fist Way,2006,Comedy,85,6.3
tt0492869,Antônia,2006,"Drama, Musical",90,6.4
tt0493107,Andel páne,2005,"Comedy, Family, Fantasy",90,6.9
tt0494222,Eagle vs Shark,2007,"Comedy, Romance",88,6.8
tt0495116,Om Gud vill,2006,"Drama, Romance",87,6.2
tt0495135,Lai xiao zi,2006,Drama,89,6.6
tt0495167,Langer licht,2006,Drama,85,6.8
tt0495264,...a bude hur,2007,Drama,86,7.1
tt0495637,Vidange perdue,2006,Drama,90,6.6
tt0496296,Fimfárum 2,2006,Animation,90,7.1
tt0496699,Una estrella y dos cafés,2006,"Drama, Romance",85,6.7
tt0497273,Sutra ujutru,2006,Drama,84,6.8
tt0497378,Guerilla Marketing,2005,Drama,90,7.2
tt0497401,The Last Romantic,2006,"Comedy, Drama",88,6
tt0497876,"Big Bang Love, Juvenile A",2006,"Drama, Fantasy",85,6.7
tt0497951,Opium War,2008,"Drama, War",90,6.3
tt0498118,Mauvaise foi,2006,"Comedy, Drama",88,6.1
tt0498125,Pardonnez-moi,2006,Drama,88,6.4
tt0498846,Adama Meshuga'at,2006,Drama,90,7.2
tt0499072,Put lubenica,2006,Drama,89,6.6
tt0499166,Zemestan,2006,Drama,86,6.7
tt0499238,Milarepa,2006,"Action, Adventure, Biography",90,7
tt0499467,Elipsis,2006,"Crime, Drama, Thriller",90,6.5
tt0756359,Yamim Kfuim,2005,"Drama, Mystery, Thriller",90,6.9
tt0756683,The Man from Earth,2007,"Drama, Fantasy, Sci-Fi",87,7.9
tt0757277,Il viaggio di Paul,2006,"Animation, Drama, Family",87,6.6
tt0757376,Wo men lia,2005,Drama,88,7.3
tt0758017,Steel Toes,2007,"Crime, Drama",87,6.1
